index,level,title,href,full_url,doc_path,anchor,parent_title,root_title,path,is_leaf
240,3,分红配股,stock/stock.html#id233,https://akshare.akfamily.xyz/data/stock/stock.html#id233,stock/stock.html,id233,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 分红配股,1
241,3,历史分红,stock/stock.html#id234,https://akshare.akfamily.xyz/data/stock/stock.html#id234,stock/stock.html,id234,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 历史分红,1
242,3,新股发行,stock/stock.html#id235,https://akshare.akfamily.xyz/data/stock/stock.html#id235,stock/stock.html,id235,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 新股发行,1
243,3,新股上会信息,stock/stock.html#id236,https://akshare.akfamily.xyz/data/stock/stock.html#id236,stock/stock.html,id236,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 新股上会信息,1
244,3,IPO辅导信息,stock/stock.html#id237,https://akshare.akfamily.xyz/data/stock/stock.html#id237,stock/stock.html,id237,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / IPO辅导信息,1
245,3,股票增发,stock/stock.html#id238,https://akshare.akfamily.xyz/data/stock/stock.html#id238,stock/stock.html,id238,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 股票增发,1
246,3,限售解禁,stock/stock.html#id239,https://akshare.akfamily.xyz/data/stock/stock.html#id239,stock/stock.html,id239,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 限售解禁,0
247,4,个股限售解禁-新浪,stock/stock.html#id240,https://akshare.akfamily.xyz/data/stock/stock.html#id240,stock/stock.html,id240,限售解禁,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 限售解禁 / 个股限售解禁-新浪,1
248,4,限售股解禁,stock/stock.html#id241,https://akshare.akfamily.xyz/data/stock/stock.html#id241,stock/stock.html,id241,限售解禁,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 限售解禁 / 限售股解禁,1
249,4,限售股解禁详情,stock/stock.html#id242,https://akshare.akfamily.xyz/data/stock/stock.html#id242,stock/stock.html,id242,限售解禁,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 限售解禁 / 限售股解禁详情,1
250,4,解禁批次,stock/stock.html#id243,https://akshare.akfamily.xyz/data/stock/stock.html#id243,stock/stock.html,id243,限售解禁,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 限售解禁 / 解禁批次,1
251,4,解禁股东,stock/stock.html#id244,https://akshare.akfamily.xyz/data/stock/stock.html#id244,stock/stock.html,id244,限售解禁,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 限售解禁 / 解禁股东,1
252,3,流通股东,stock/stock.html#id245,https://akshare.akfamily.xyz/data/stock/stock.html#id245,stock/stock.html,id245,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 流通股东,1
253,3,板块行情,stock/stock.html#id246,https://akshare.akfamily.xyz/data/stock/stock.html#id246,stock/stock.html,id246,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 板块行情,1
254,3,板块详情,stock/stock.html#id247,https://akshare.akfamily.xyz/data/stock/stock.html#id247,stock/stock.html,id247,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 板块详情,1
255,3,股票列表-A股,stock/stock.html#id248,https://akshare.akfamily.xyz/data/stock/stock.html#id248,stock/stock.html,id248,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 股票列表-A股,1
256,3,股票列表-上证,stock/stock.html#id249,https://akshare.akfamily.xyz/data/stock/stock.html#id249,stock/stock.html,id249,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 股票列表-上证,1
257,3,股票列表-深证,stock/stock.html#id250,https://akshare.akfamily.xyz/data/stock/stock.html#id250,stock/stock.html,id250,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 股票列表-深证,1
258,3,股票列表-北证,stock/stock.html#id251,https://akshare.akfamily.xyz/data/stock/stock.html#id251,stock/stock.html,id251,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 股票列表-北证,1
259,3,终止/暂停上市-深证,stock/stock.html#id252,https://akshare.akfamily.xyz/data/stock/stock.html#id252,stock/stock.html,id252,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 终止/暂停上市-深证,1
260,3,两网及退市,stock/stock.html#id253,https://akshare.akfamily.xyz/data/stock/stock.html#id253,stock/stock.html,id253,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 两网及退市,1
261,3,暂停/终止上市-上证,stock/stock.html#id254,https://akshare.akfamily.xyz/data/stock/stock.html#id254,stock/stock.html,id254,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 暂停/终止上市-上证,1
262,3,股票更名,stock/stock.html#id255,https://akshare.akfamily.xyz/data/stock/stock.html#id255,stock/stock.html,id255,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 股票更名,1
263,3,名称变更-深证,stock/stock.html#id256,https://akshare.akfamily.xyz/data/stock/stock.html#id256,stock/stock.html,id256,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 名称变更-深证,1
264,3,基金持股,stock/stock.html#id257,https://akshare.akfamily.xyz/data/stock/stock.html#id257,stock/stock.html,id257,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 基金持股,1
265,3,主要股东,stock/stock.html#id258,https://akshare.akfamily.xyz/data/stock/stock.html#id258,stock/stock.html,id258,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 主要股东,1
266,3,机构持股,stock/stock.html#id259,https://akshare.akfamily.xyz/data/stock/stock.html#id259,stock/stock.html,id259,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构持股,0
267,4,机构持股一览表,stock/stock.html#id260,https://akshare.akfamily.xyz/data/stock/stock.html#id260,stock/stock.html,id260,机构持股,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构持股 / 机构持股一览表,1
268,4,机构持股详情,stock/stock.html#id261,https://akshare.akfamily.xyz/data/stock/stock.html#id261,stock/stock.html,id261,机构持股,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构持股 / 机构持股详情,1
269,3,机构推荐,stock/stock.html#id262,https://akshare.akfamily.xyz/data/stock/stock.html#id262,stock/stock.html,id262,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐,0
270,4,机构推荐池,stock/stock.html#id263,https://akshare.akfamily.xyz/data/stock/stock.html#id263,stock/stock.html,id263,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 机构推荐池,1
271,4,股票评级记录,stock/stock.html#id264,https://akshare.akfamily.xyz/data/stock/stock.html#id264,stock/stock.html,id264,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 股票评级记录,1
272,4,投资评级,stock/stock.html#id265,https://akshare.akfamily.xyz/data/stock/stock.html#id265,stock/stock.html,id265,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 投资评级,1
273,4,申万个股行业分类变动历史,stock/stock.html#id266,https://akshare.akfamily.xyz/data/stock/stock.html#id266,stock/stock.html,id266,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 申万个股行业分类变动历史,1
274,4,行业市盈率,stock/stock.html#id267,https://akshare.akfamily.xyz/data/stock/stock.html#id267,stock/stock.html,id267,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 行业市盈率,1
275,4,新股过会,stock/stock.html#id268,https://akshare.akfamily.xyz/data/stock/stock.html#id268,stock/stock.html,id268,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 新股过会,1
276,4,新股发行,stock/stock.html#id269,https://akshare.akfamily.xyz/data/stock/stock.html#id269,stock/stock.html,id269,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 新股发行,1
277,4,董监高及相关人员持股变动-上证,stock/stock.html#id270,https://akshare.akfamily.xyz/data/stock/stock.html#id270,stock/stock.html,id270,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 董监高及相关人员持股变动-上证,1
278,4,董监高及相关人员持股变动-深证,stock/stock.html#id271,https://akshare.akfamily.xyz/data/stock/stock.html#id271,stock/stock.html,id271,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 董监高及相关人员持股变动-深证,1
279,4,董监高及相关人员持股变动-北证,stock/stock.html#id272,https://akshare.akfamily.xyz/data/stock/stock.html#id272,stock/stock.html,id272,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 董监高及相关人员持股变动-北证,1
280,4,股东人数及持股集中度,stock/stock.html#id273,https://akshare.akfamily.xyz/data/stock/stock.html#id273,stock/stock.html,id273,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 股东人数及持股集中度,1
281,4,股本变动,stock/stock.html#id274,https://akshare.akfamily.xyz/data/stock/stock.html#id274,stock/stock.html,id274,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 股本变动,1
282,4,实际控制人持股变动,stock/stock.html#id275,https://akshare.akfamily.xyz/data/stock/stock.html#id275,stock/stock.html,id275,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 实际控制人持股变动,1
283,4,高管持股变动明细,stock/stock.html#id276,https://akshare.akfamily.xyz/data/stock/stock.html#id276,stock/stock.html,id276,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 高管持股变动明细,1
284,4,董监高及相关人员持股变动明细,stock/stock.html#id277,https://akshare.akfamily.xyz/data/stock/stock.html#id277,stock/stock.html,id277,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 董监高及相关人员持股变动明细,1
285,4,人员增减持股变动明细,stock/stock.html#id278,https://akshare.akfamily.xyz/data/stock/stock.html#id278,stock/stock.html,id278,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 人员增减持股变动明细,1
286,4,对外担保,stock/stock.html#id279,https://akshare.akfamily.xyz/data/stock/stock.html#id279,stock/stock.html,id279,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 对外担保,1
287,4,公司诉讼,stock/stock.html#id280,https://akshare.akfamily.xyz/data/stock/stock.html#id280,stock/stock.html,id280,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 公司诉讼,1
288,4,股权质押,stock/stock.html#id281,https://akshare.akfamily.xyz/data/stock/stock.html#id281,stock/stock.html,id281,机构推荐,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 机构推荐 / 股权质押,1
289,3,美港目标价,stock/stock.html#id282,https://akshare.akfamily.xyz/data/stock/stock.html#id282,stock/stock.html,id282,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 美港目标价,1
290,3,券商业绩月报,stock/stock.html#id283,https://akshare.akfamily.xyz/data/stock/stock.html#id283,stock/stock.html,id283,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 券商业绩月报,1
291,3,A 股股息率,stock/stock.html#id284,https://akshare.akfamily.xyz/data/stock/stock.html#id284,stock/stock.html,id284,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / A 股股息率,1
292,3,恒生指数股息率,stock/stock.html#id285,https://akshare.akfamily.xyz/data/stock/stock.html#id285,stock/stock.html,id285,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 恒生指数股息率,1
293,3,大盘拥挤度,stock/stock.html#id286,https://akshare.akfamily.xyz/data/stock/stock.html#id286,stock/stock.html,id286,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 大盘拥挤度,1
294,3,股债利差,stock/stock.html#id287,https://akshare.akfamily.xyz/data/stock/stock.html#id287,stock/stock.html,id287,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 股债利差,1
295,3,巴菲特指标,stock/stock.html#id288,https://akshare.akfamily.xyz/data/stock/stock.html#id288,stock/stock.html,id288,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 巴菲特指标,1
296,3,A 股等权重与中位数市盈率,stock/stock.html#id289,https://akshare.akfamily.xyz/data/stock/stock.html#id289,stock/stock.html,id289,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / A 股等权重与中位数市盈率,1
297,3,A 股等权重与中位数市净率,stock/stock.html#id290,https://akshare.akfamily.xyz/data/stock/stock.html#id290,stock/stock.html,id290,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / A 股等权重与中位数市净率,1
298,3,主板市盈率,stock/stock.html#id291,https://akshare.akfamily.xyz/data/stock/stock.html#id291,stock/stock.html,id291,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 主板市盈率,1
299,3,指数市盈率,stock/stock.html#id292,https://akshare.akfamily.xyz/data/stock/stock.html#id292,stock/stock.html,id292,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 指数市盈率,1
300,3,主板市净率,stock/stock.html#id293,https://akshare.akfamily.xyz/data/stock/stock.html#id293,stock/stock.html,id293,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 主板市净率,1
301,3,指数市净率,stock/stock.html#id294,https://akshare.akfamily.xyz/data/stock/stock.html#id294,stock/stock.html,id294,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 指数市净率,1
302,3,A 股估值指标,stock/stock.html#id295,https://akshare.akfamily.xyz/data/stock/stock.html#id295,stock/stock.html,id295,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / A 股估值指标,1
303,3,个股估值,stock/stock.html#id296,https://akshare.akfamily.xyz/data/stock/stock.html#id296,stock/stock.html,id296,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 个股估值,1
304,3,涨跌投票,stock/stock.html#id297,https://akshare.akfamily.xyz/data/stock/stock.html#id297,stock/stock.html,id297,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 涨跌投票,1
305,3,港股个股指标,stock/stock.html#id298,https://akshare.akfamily.xyz/data/stock/stock.html#id298,stock/stock.html,id298,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 港股个股指标,1
306,3,港股估值指标,stock/stock.html#id299,https://akshare.akfamily.xyz/data/stock/stock.html#id299,stock/stock.html,id299,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 港股估值指标,1
307,3,美股估值指标,stock/stock.html#id300,https://akshare.akfamily.xyz/data/stock/stock.html#id300,stock/stock.html,id300,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 美股估值指标,1
308,3,创新高和新低的股票数量,stock/stock.html#id301,https://akshare.akfamily.xyz/data/stock/stock.html#id301,stock/stock.html,id301,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 创新高和新低的股票数量,1
309,3,破净股统计,stock/stock.html#id302,https://akshare.akfamily.xyz/data/stock/stock.html#id302,stock/stock.html,id302,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 破净股统计,1
310,3,基金持股,stock/stock.html#id303,https://akshare.akfamily.xyz/data/stock/stock.html#id303,stock/stock.html,id303,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 基金持股,1
311,3,基金持股明细,stock/stock.html#id304,https://akshare.akfamily.xyz/data/stock/stock.html#id304,stock/stock.html,id304,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 基金持股明细,1
312,3,龙虎榜,stock/stock.html#id305,https://akshare.akfamily.xyz/data/stock/stock.html#id305,stock/stock.html,id305,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 龙虎榜,0
313,4,龙虎榜-东财,stock/stock.html#id306,https://akshare.akfamily.xyz/data/stock/stock.html#id306,stock/stock.html,id306,龙虎榜,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 龙虎榜 / 龙虎榜-东财,0
314,5,龙虎榜详情,stock/stock.html#id307,https://akshare.akfamily.xyz/data/stock/stock.html#id307,stock/stock.html,id307,龙虎榜-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 龙虎榜 / 龙虎榜-东财 / 龙虎榜详情,1
315,5,个股上榜统计,stock/stock.html#id308,https://akshare.akfamily.xyz/data/stock/stock.html#id308,stock/stock.html,id308,龙虎榜-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 龙虎榜 / 龙虎榜-东财 / 个股上榜统计,1
316,5,机构买卖每日统计,stock/stock.html#id309,https://akshare.akfamily.xyz/data/stock/stock.html#id309,stock/stock.html,id309,龙虎榜-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 龙虎榜 / 龙虎榜-东财 / 机构买卖每日统计,1
317,5,机构席位追踪,stock/stock.html#id310,https://akshare.akfamily.xyz/data/stock/stock.html#id310,stock/stock.html,id310,龙虎榜-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 龙虎榜 / 龙虎榜-东财 / 机构席位追踪,1
318,5,每日活跃营业部,stock/stock.html#id311,https://akshare.akfamily.xyz/data/stock/stock.html#id311,stock/stock.html,id311,龙虎榜-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 龙虎榜 / 龙虎榜-东财 / 每日活跃营业部,1
319,3,营业部详情数据-东财,stock/stock.html#id312,https://akshare.akfamily.xyz/data/stock/stock.html#id312,stock/stock.html,id312,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财,0
320,4,营业部排行,stock/stock.html#id313,https://akshare.akfamily.xyz/data/stock/stock.html#id313,stock/stock.html,id313,营业部详情数据-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财 / 营业部排行,1
321,4,营业部统计,stock/stock.html#id314,https://akshare.akfamily.xyz/data/stock/stock.html#id314,stock/stock.html,id314,营业部详情数据-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财 / 营业部统计,1
322,4,个股龙虎榜详情,stock/stock.html#id315,https://akshare.akfamily.xyz/data/stock/stock.html#id315,stock/stock.html,id315,营业部详情数据-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财 / 个股龙虎榜详情,1
323,4,龙虎榜-营业部排行,stock/stock.html#id316,https://akshare.akfamily.xyz/data/stock/stock.html#id316,stock/stock.html,id316,营业部详情数据-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财 / 龙虎榜-营业部排行,0
324,5,龙虎榜-营业部排行-上榜次数最多,stock/stock.html#id317,https://akshare.akfamily.xyz/data/stock/stock.html#id317,stock/stock.html,id317,龙虎榜-营业部排行,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财 / 龙虎榜-营业部排行 / 龙虎榜-营业部排行-上榜次数最多,1
325,5,龙虎榜-营业部排行-资金实力最强,stock/stock.html#id318,https://akshare.akfamily.xyz/data/stock/stock.html#id318,stock/stock.html,id318,龙虎榜-营业部排行,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财 / 龙虎榜-营业部排行 / 龙虎榜-营业部排行-资金实力最强,1
326,5,龙虎榜-营业部排行-抱团操作实力,stock/stock.html#id319,https://akshare.akfamily.xyz/data/stock/stock.html#id319,stock/stock.html,id319,龙虎榜-营业部排行,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财 / 龙虎榜-营业部排行 / 龙虎榜-营业部排行-抱团操作实力,1
327,4,龙虎榜-每日详情,stock/stock.html#id320,https://akshare.akfamily.xyz/data/stock/stock.html#id320,stock/stock.html,id320,营业部详情数据-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财 / 龙虎榜-每日详情,1
328,4,龙虎榜-个股上榜统计,stock/stock.html#id321,https://akshare.akfamily.xyz/data/stock/stock.html#id321,stock/stock.html,id321,营业部详情数据-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财 / 龙虎榜-个股上榜统计,1
329,4,龙虎榜-营业上榜统计,stock/stock.html#id322,https://akshare.akfamily.xyz/data/stock/stock.html#id322,stock/stock.html,id322,营业部详情数据-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财 / 龙虎榜-营业上榜统计,1
330,4,龙虎榜-机构席位追踪,stock/stock.html#id323,https://akshare.akfamily.xyz/data/stock/stock.html#id323,stock/stock.html,id323,营业部详情数据-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财 / 龙虎榜-机构席位追踪,1
331,4,龙虎榜-机构席位成交明细,stock/stock.html#id324,https://akshare.akfamily.xyz/data/stock/stock.html#id324,stock/stock.html,id324,营业部详情数据-东财,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 营业部详情数据-东财 / 龙虎榜-机构席位成交明细,1
332,3,首发申报信息,stock/stock.html#id325,https://akshare.akfamily.xyz/data/stock/stock.html#id325,stock/stock.html,id325,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 首发申报信息,1
333,3,IPO审核信息,stock/stock.html#id326,https://akshare.akfamily.xyz/data/stock/stock.html#id326,stock/stock.html,id326,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / IPO审核信息,0
334,4,全部,stock/stock.html#id327,https://akshare.akfamily.xyz/data/stock/stock.html#id327,stock/stock.html,id327,IPO审核信息,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / IPO审核信息 / 全部,1
335,4,科创板,stock/stock.html#id328,https://akshare.akfamily.xyz/data/stock/stock.html#id328,stock/stock.html,id328,IPO审核信息,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / IPO审核信息 / 科创板,0
336,5,创业板,stock/stock.html#id329,https://akshare.akfamily.xyz/data/stock/stock.html#id329,stock/stock.html,id329,科创板,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / IPO审核信息 / 科创板 / 创业板,1
337,5,上海主板,stock/stock.html#id330,https://akshare.akfamily.xyz/data/stock/stock.html#id330,stock/stock.html,id330,科创板,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / IPO审核信息 / 科创板 / 上海主板,1
338,5,深圳主板,stock/stock.html#id331,https://akshare.akfamily.xyz/data/stock/stock.html#id331,stock/stock.html,id331,科创板,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / IPO审核信息 / 科创板 / 深圳主板,1
339,5,北交所,stock/stock.html#id332,https://akshare.akfamily.xyz/data/stock/stock.html#id332,stock/stock.html,id332,科创板,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / IPO审核信息 / 科创板 / 北交所,1
340,4,达标企业,stock/stock.html#id333,https://akshare.akfamily.xyz/data/stock/stock.html#id333,stock/stock.html,id333,IPO审核信息,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / IPO审核信息 / 达标企业,1
341,3,增发,stock/stock.html#id334,https://akshare.akfamily.xyz/data/stock/stock.html#id334,stock/stock.html,id334,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 增发,1
342,3,配股,stock/stock.html#id335,https://akshare.akfamily.xyz/data/stock/stock.html#id335,stock/stock.html,id335,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 配股,1
343,3,股票回购数据,stock/stock.html#id336,https://akshare.akfamily.xyz/data/stock/stock.html#id336,stock/stock.html,id336,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 股票回购数据,1
344,3,股本结构,stock/stock.html#id337,https://akshare.akfamily.xyz/data/stock/stock.html#id337,stock/stock.html,id337,基本面数据,AKShare 股票数据,AKShare 股票数据 / 基本面数据 / 股本结构,1
345,2,大宗交易,stock/stock.html#id338,https://akshare.akfamily.xyz/data/stock/stock.html#id338,stock/stock.html,id338,AKShare 股票数据,AKShare 股票数据,AKShare 股票数据 / 大宗交易,0
346,3,市场统计,stock/stock.html#id339,https://akshare.akfamily.xyz/data/stock/stock.html#id339,stock/stock.html,id339,大宗交易,AKShare 股票数据,AKShare 股票数据 / 大宗交易 / 市场统计,1
347,3,每日明细,stock/stock.html#id340,https://akshare.akfamily.xyz/data/stock/stock.html#id340,stock/stock.html,id340,大宗交易,AKShare 股票数据,AKShare 股票数据 / 大宗交易 / 每日明细,1
348,3,每日统计,stock/stock.html#id341,https://akshare.akfamily.xyz/data/stock/stock.html#id341,stock/stock.html,id341,大宗交易,AKShare 股票数据,AKShare 股票数据 / 大宗交易 / 每日统计,1
349,3,活跃 A 股统计,stock/stock.html#id342,https://akshare.akfamily.xyz/data/stock/stock.html#id342,stock/stock.html,id342,大宗交易,AKShare 股票数据,AKShare 股票数据 / 大宗交易 / 活跃 A 股统计,1
350,3,活跃营业部统计,stock/stock.html#id343,https://akshare.akfamily.xyz/data/stock/stock.html#id343,stock/stock.html,id343,大宗交易,AKShare 股票数据,AKShare 股票数据 / 大宗交易 / 活跃营业部统计,1
351,3,营业部排行,stock/stock.html#id344,https://akshare.akfamily.xyz/data/stock/stock.html#id344,stock/stock.html,id344,大宗交易,AKShare 股票数据,AKShare 股票数据 / 大宗交易 / 营业部排行,1
352,2,一致行动人,stock/stock.html#id345,https://akshare.akfamily.xyz/data/stock/stock.html#id345,stock/stock.html,id345,AKShare 股票数据,AKShare 股票数据,AKShare 股票数据 / 一致行动人,1
353,2,融资融券,stock/stock.html#id346,https://akshare.akfamily.xyz/data/stock/stock.html#id346,stock/stock.html,id346,AKShare 股票数据,AKShare 股票数据,AKShare 股票数据 / 融资融券,0
354,3,标的证券名单及保证金比例查询,stock/stock.html#id347,https://akshare.akfamily.xyz/data/stock/stock.html#id347,stock/stock.html,id347,融资融券,AKShare 股票数据,AKShare 股票数据 / 融资融券 / 标的证券名单及保证金比例查询,1
355,3,两融账户信息,stock/stock.html#id348,https://akshare.akfamily.xyz/data/stock/stock.html#id348,stock/stock.html,id348,融资融券,AKShare 股票数据,AKShare 股票数据 / 融资融券 / 两融账户信息,1
356,3,上海证券交易所,stock/stock.html#id349,https://akshare.akfamily.xyz/data/stock/stock.html#id349,stock/stock.html,id349,融资融券,AKShare 股票数据,AKShare 股票数据 / 融资融券 / 上海证券交易所,0
357,4,融资融券汇总,stock/stock.html#id350,https://akshare.akfamily.xyz/data/stock/stock.html#id350,stock/stock.html,id350,上海证券交易所,AKShare 股票数据,AKShare 股票数据 / 融资融券 / 上海证券交易所 / 融资融券汇总,1
358,4,融资融券明细,stock/stock.html#id351,https://akshare.akfamily.xyz/data/stock/stock.html#id351,stock/stock.html,id351,上海证券交易所,AKShare 股票数据,AKShare 股票数据 / 融资融券 / 上海证券交易所 / 融资融券明细,1
359,3,深圳证券交易所,stock/stock.html#id352,https://akshare.akfamily.xyz/data/stock/stock.html#id352,stock/stock.html,id352,融资融券,AKShare 股票数据,AKShare 股票数据 / 融资融券 / 深圳证券交易所,0
360,4,融资融券汇总,stock/stock.html#id353,https://akshare.akfamily.xyz/data/stock/stock.html#id353,stock/stock.html,id353,深圳证券交易所,AKShare 股票数据,AKShare 股票数据 / 融资融券 / 深圳证券交易所 / 融资融券汇总,1
361,4,融资融券明细,stock/stock.html#id354,https://akshare.akfamily.xyz/data/stock/stock.html#id354,stock/stock.html,id354,深圳证券交易所,AKShare 股票数据,AKShare 股票数据 / 融资融券 / 深圳证券交易所 / 融资融券明细,1
